CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
17;MT;43322;E;7;0;;0.96268;1.34664;0.01124;ROSA;405;;0
17;MT;76582;C;25;0;;1.76785;1.27711;0.14538;VERDE;414;;1
17;MT;85776;B;29;0;;1.67089;2.41733;0.24803;CINZA;406;;0
18;CH;18350;C;3;0;;1.68323;0.11244;0.20383;ROSA;438;;0
18;CH;25316;C;1;0;;3.11845;1.14451;0.21842;AZUL;395;;0
18;CH;25316;C;1;0;;3.11845;1.14451;0.21842;LARANJA;408;;1
18;CH;26740;A;16;0;;1.64622;0.80634;0.21704;BRANCA;437;;0
18;CH;30150;C;15;0;;1.70412;2.19192;0.21601;AMARELA;396;;0
18;CH;49683;A;2;0;;2.04543;0.74139;0.20814;ROSA;398;;0
18;CH;63479;C;1;0;;1.41128;-0.18516;0.17736;AMARELA;436;;0
18;CH;67012;D;8;0;;1.57485;1.06511;0.12223;BRANCA;397;;0
18;CH;84523;E;10;0;;3.9431;0.0624;0.18224;AZUL;435;;0
18;CH;89653;A;13;0;;2.48434;0.78252;0.26305;VERDE;412;;1
18;CN;18349;E;20;0;;1.57613;2.91532;0.05134;CINZA;393;;0
18;CN;30022;D;25;0;;2.35927;2.68155;0.19738;ROSA;394;;0
18;CN;30504;C;24;0;;1.80075;0.80683;0.21211;CINZA;432;;0
18;CN;31900;A;15;0;;1.65915;1.04694;0.25758;AZUL;433;;0
18;CN;43895;C;16;0;;1.93495;0.86382;0.23614;VERDE;411;;1
18;CN;59829;C;1;0;;2.90199;2.46786;0.0832;AZUL;391;;0
18;CN;60227;D;10;0;;1.8599;2.25758;0.27091;ROSA;434;;0
18;CN;60918;C;14;0;;3.33047;1.12954;0.20831;AMARELA;431;;0
18;CN;81339;E;17;0;;2.23639;1.65616;0.24685;AMARELA;392;;0
18;CN;81339;E;17;0;;2.23639;1.65616;0.24685;LARANJA;407;;1
18;LC;25915;A;17;0;;2.78954;0.25491;0.19624;AZUL;439;;0
18;LC;30269;E;14;0;;1.8544;0.82214;0.20614;BRANCA;441;;0
18;LC;32474;E;11;0;;2.06409;0.0301;0.21739;BRANCA;402;;0
18;LC;55323;D;30;0;;3.54404;0.13727;0.17156;ROSA;442;;0
18;LC;61715;C;27;0;;2.30566;0.39619;0.21357;AMARELA;440;;0
18;LC;78932;D;28;0;;3.31151;-0.11135;0.23726;VERDE;413;;1
18;LC;84380;B;15;0;;1.56281;1.55459;0.11684;AZUL;399;;0
18;LC;84380;B;15;0;;1.56281;1.55459;0.11684;LARANJA;409;;1
18;LC;85925;D;9;0;;2.56616;0.42016;0.15803;ROSA;401;;0
18;LC;88888;D;16;0;;2.13756;0.64551;0.09542;AMARELA;400;;0
18;MT;15011;D;28;0;;2.1907;1.42683;0.18552;CINZA;444;;0
18;MT;16539;D;8;0;;1.78755;0.20972;0.13567;AZUL;403;;0
18;MT;17360;A;25;0;;2.04425;1.81095;0.22729;AMARELA;404;;0
18;MT;17360;A;25;0;;2.04425;1.81095;0.22729;LARANJA;410;;1
18;MT;23077;E;25;0;;2.01461;1.55563;0.1185;ROSA;446;;0
18;MT;24604;B;24;0;;1.82507;1.7951;0.10095;AMARELA;443;;0
18;MT;28085;B;7;0;;2.37328;2.04033;0.14653;AZUL;445;;0
18;MT;29249;B;8;0;;2.57153;1.87147;0.15415;VERDE;414;;1
18;MT;85776;B;29;0;;1.67089;2.41733;0.24803;ROSA;405;;0
18;MT;87141;A;19;0;;0.80131;4.14316;0.1181;CINZA;406;;0
19;CH;8456;B;6;0;;3.69069;0.63388;0.16417;VERDE;412;;1
19;CH;15434;A;7;0;;3.18608;1.41745;0.2632;AMARELA;436;;0
19;CH;19410;B;2;0;;2.61739;0.27769;0.17128;BRANCA;437;;0
19;CH;26920;A;8;0;;2.06454;2.51065;0.24616;ROSA;438;;0
19;CH;47012;B;22;0;;3.07242;2.40178;0.20826;BRANCA;397;;0
19;CH;67329;A;12;0;;0.53807;1.55692;0.03894;AZUL;395;;0
19;CH;67329;A;12;0;;0.53807;1.55692;0.03894;LARANJA;408;;1
19;CH;82228;D;19;0;;4.02261;0.96775;0.17554;ROSA;398;;0
19;CH;82449;D;10;0;;1.15761;1.72114;0.0512;AMARELA;396;;0
19;CH;86755;A;21;0;;1.99823;0.51565;0.20204;AZUL;435;;0
19;CN;7988;E;19;0;;2.09379;1.90083;0.27042;VERDE;411;;1
19;CN;24620;E;19;0;;3.87561;2.07102;0.20037;AMARELA;431;;0
19;CN;29759;A;7;0;;3.16655;1.64185;0.38411;AZUL;433;;0
19;CN;41025;D;16;0;;4.43094;1.16488;0.23983;ROSA;434;;0
19;CN;42557;C;28;0;;3.63826;2.25847;0.23489;ROSA;394;;0
19;CN;49555;A;12;0;;1.35058;0.85071;0.01215;AZUL;391;;0
19;CN;55248;C;6;0;;2.31428;0.57773;0.20927;CINZA;432;;0
19;CN;81944;B;11;0;;4.3139;0.81902;0.15681;AMARELA;392;;0
19;CN;81944;B;11;0;;4.3139;0.81902;0.15681;LARANJA;407;;1
19;CN;82421;C;21;0;;2.89479;1.7348;0.11597;CINZA;393;;0
19;LC;16531;A;11;0;;2.77826;-0.44678;0.21637;AZUL;439;;0
19;LC;23784;A;29;0;;1.04729;1.07423;0.25133;AMARELA;400;;0
19;LC;31891;A;3;0;;3.51134;0.53792;0.16756;BRANCA;402;;0
19;LC;32266;C;4;0;;3.89954;0.57072;0.16429;AZUL;399;;0
19;LC;32266;C;4;0;;3.89954;0.57072;0.16429;LARANJA;409;;1
19;LC;53474;D;14;0;;1.33397;-0.02592;0.00728;ROSA;401;;0
19;LC;60045;A;23;0;;1.4758;0.71202;0.2156;AMARELA;440;;0
19;LC;62671;E;16;0;;4.27132;0.24731;0.12471;BRANCA;441;;0
19;LC;83163;B;9;0;;2.3834;0.11439;0.17212;VERDE;413;;1
19;LC;96730;D;16;0;;2.69885;0.34002;0.10592;ROSA;442;;0
19;MT;30340;B;24;0;;2.07064;1.69086;0.10861;AZUL;445;;0
19;MT;31092;A;10;0;;3.25297;2.41786;0.28081;ROSA;446;;0
19;MT;37395;E;25;0;;1.3352;1.40827;0.14328;VERDE;414;;1
19;MT;40235;A;6;0;;0.74136;0.13558;0.20302;AZUL;403;;0
19;MT;43322;E;7;0;;0.96268;1.34664;0.01124;AMARELA;404;;0
19;MT;43322;E;7;0;;0.96268;1.34664;0.01124;LARANJA;410;;1
19;MT;44588;E;29;0;;1.70171;2.43032;0.16463;CINZA;444;;0
19;MT;63881;E;19;0;;1.96754;1.96967;0.16563;AMARELA;443;;0
19;MT;84945;D;23;0;;0.76406;4.65555;0.13227;CINZA;406;;0
19;MT;95556;B;9;0;;2.22842;1.02866;0.13443;ROSA;405;;0
20;CH;7962;A;2;0;;0.72218;0.54027;0.23758;AMARELA;396;;0
20;CH;11098;D;19;0;;2.56549;1.18141;0.27398;AZUL;435;;0
20;CH;28534;C;25;0;;2.84018;1.22549;0.17634;BRANCA;437;;0
20;CH;35526;A;25;0;;1.98889;0.35229;0.24414;AMARELA;436;;0
20;CH;37521;D;15;0;;2.27318;0.94294;0.14533;BRANCA;397;;0
20;CH;45306;B;7;0;;1.33884;2.80117;0.16665;ROSA;398;;0
20;CH;54674;A;6;0;;1.67591;2.04657;0.23092;ROSA;438;;0
20;CH;89189;E;14;0;;1.61751;0.59968;0.10352;VERDE;412;;1
20;CH;96575;E;3;0;;1.59347;0.79893;0.02275;AZUL;395;;0
20;CH;96575;E;3;0;;1.59347;0.79893;0.02275;LARANJA;408;;1
20;CN;24326;D;18;0;;4.29542;1.91327;0.22731;AZUL;433;;0
20;CN;25499;B;5;0;;2.56786;2.05471;0.36085;AMARELA;431;;0
20;CN;30022;D;25;0;;2.35927;2.68155;0.19738;CINZA;393;;0
20;CN;30038;E;29;0;;2.97316;0.61863;0.10857;CINZA;432;;0
20;CN;37558;E;21;0;;3.52416;1.83339;0.13342;ROSA;434;;0
20;CN;49555;A;12;0;;1.35058;0.85071;0.01215;AMARELA;392;;0
20;CN;49555;A;12;0;;1.35058;0.85071;0.01215;LARANJA;407;;1
20;CN;64059;D;5;0;;3.73264;1.18769;0.12778;AZUL;391;;0
20;CN;84118;C;20;0;;2.83102;1.66645;0.17892;VERDE;411;;1
20;CN;88873;B;26;0;;1.76039;2.1206;0.13709;ROSA;394;;0
20;LC;19655;B;27;0;;3.16284;2.20447;0.15292;BRANCA;402;;0
20;LC;27809;C;17;0;;3.14781;1.61104;0.18123;ROSA;442;;0
20;LC;38057;E;4;0;;2.08536;0.3332;0.10324;AMARELA;400;;0
20;LC;39582;D;25;0;;2.78681;0.25458;0.17463;AMARELA;440;;0
20;LC;44273;E;23;0;;0.76939;0.2678;0.01939;AZUL;399;;0
20;LC;44273;E;23;0;;0.76939;0.2678;0.01939;LARANJA;409;;1
20;LC;55024;C;25;0;;4.51018;0.6145;0.19567;ROSA;401;;0
20;LC;86081;C;11;0;;2.39362;0.35936;0.13041;BRANCA;441;;0
20;LC;87833;A;15;0;;3.23853;0.22791;0.15813;AZUL;439;;0
20;LC;97354;C;11;0;;3.04029;0.4369;0.17112;VERDE;413;;1
20;MT;11758;B;8;0;;2.52165;1.59123;0.16603;CINZA;406;;0
20;MT;12873;E;19;0;;3.91771;2.93145;0.13952;CINZA;444;;0
20;MT;15866;D;28;0;;2.00022;1.33919;0.09102;ROSA;446;;0
20;MT;32469;D;30;0;;2.29924;1.97679;0.1483;AZUL;445;;0
20;MT;32976;A;26;0;;1.27771;1.79288;0.13862;VERDE;414;;1
20;MT;41047;B;29;0;;2.06629;3.8013;0.12848;AZUL;403;;0
20;MT;48531;E;1;0;;2.32355;0.24828;0.19495;AMARELA;443;;0
20;MT;85776;B;29;0;;1.67089;2.41733;0.24803;AMARELA;404;;0
20;MT;85776;B;29;0;;1.67089;2.41733;0.24803;LARANJA;410;;1
20;MT;96485;D;30;0;;2.48432;2.07643;0.19837;ROSA;405;;0
21;CH;24935;E;13;0;;2.30323;1.65187;0.15989;AMARELA;396;;0
21;CH;29085;B;11;0;;3.658;1.22452;0.23857;BRANCA;397;;0
21;CH;47840;C;23;0;;2.04385;1.11658;0.20855;ROSA;398;;0
21;CH;63352;A;13;0;;1.19524;1.07041;0.2141;AMARELA;436;;0
21;CH;66214;B;11;0;;1.15442;1.88117;0.10267;AZUL;395;;0
21;CH;66214;B;11;0;;1.15442;1.88117;0.10267;LARANJA;408;;1
21;CH;76958;C;18;0;;1.67166;1.05311;0.16373;ROSA;438;;0
21;CH;86765;E;15;0;;2.67739;0.38949;0.12343;VERDE;412;;1
21;CH;97554;E;24;0;;1.73767;0.28952;0.13472;AZUL;435;;0
21;CH;97986;A;28;0;;3.11004;0.91285;0.18011;BRANCA;437;;0
21;CN;25979;E;26;0;;3.50012;1.78389;0.05619;AZUL;433;;0
21;CN;26843;E;4;0;;1.04515;2.77185;0.14751;AZUL;391;;0
21;CN;29629;A;9;0;;3.66489;0.24744;0.19369;CINZA;432;;0
21;CN;29759;A;7;0;;3.16655;1.64185;0.38411;AMARELA;431;;0
21;CN;42557;C;28;0;;3.63826;2.25847;0.23489;CINZA;393;;0
21;CN;64059;D;5;0;;3.73264;1.18769;0.12778;AMARELA;392;;0
21;CN;64059;D;5;0;;3.73264;1.18769;0.12778;LARANJA;407;;1
21;CN;64161;B;11;0;;3.38628;1.08742;0.20036;VERDE;411;;1
21;CN;81945;B;30;0;;4.28182;0.84553;0.08121;ROSA;434;;0
21;CN;82421;C;21;0;;2.89479;1.7348;0.11597;ROSA;394;;0
21;LC;23196;E;28;0;;2.62175;0.91266;0.22189;AZUL;439;;0
21;LC;30269;E;14;0;;1.8544;0.82214;0.20614;ROSA;442;;0
21;LC;31174;C;22;0;;1.58641;1.20521;0.23911;AZUL;399;;0
21;LC;31174;C;22;0;;1.58641;1.20521;0.23911;LARANJA;409;;1
21;LC;39670;D;18;0;;2.13914;0.93986;0.11246;AMARELA;400;;0
21;LC;49772;D;18;0;;3.74441;-0.12146;0.18945;AMARELA;440;;0
21;LC;60715;B;13;0;;3.47859;0.89063;0.1198;ROSA;401;;0
21;LC;61390;E;12;0;;3.42662;-0.1373;0.1497;VERDE;413;;1
21;LC;61715;C;27;0;;2.30566;0.39619;0.21357;BRANCA;441;;0
21;LC;77759;E;1;0;;3.12296;1.51979;0.13822;BRANCA;402;;0
21;MT;9714;A;16;0;;1.29608;2.2573;0.10497;ROSA;446;;0
21;MT;24604;B;24;0;;1.82507;1.7951;0.10095;AZUL;445;;0
21;MT;29915;D;15;0;;2.2319;2.33706;0.10368;AMARELA;404;;0
21;MT;29915;D;15;0;;2.2319;2.33706;0.10368;LARANJA;410;;1
21;MT;30605;D;20;0;;1.60132;1.03094;0.13719;CINZA;444;;0
21;MT;31029;C;4;0;;2.69328;3.31034;0.04631;AMARELA;443;;0
21;MT;31734;D;20;0;;1.79372;0.06135;0.20326;VERDE;414;;1
21;MT;81410;D;4;0;;2.14608;2.90712;0.05065;ROSA;405;;0
21;MT;85691;D;9;0;;1.7001;1.27713;0.14108;AZUL;403;;0
21;MT;89162;E;22;0;;0.94629;2.51063;0.16509;CINZA;406;;0
22;CH;18647;C;30;0;;2.15799;0.8782;0.17855;ROSA;398;;0
22;CH;27214;B;25;0;;2.18689;0.39573;0.19169;AMARELA;396;;0
22;CH;28757;D;1;0;;2.62786;1.07698;0.12508;AZUL;435;;0
22;CH;54674;A;6;0;;1.67591;2.04657;0.23092;BRANCA;437;;0
22;CH;75940;D;12;0;;1.37355;0.75842;0.07018;AZUL;395;;0
22;CH;75940;D;12;0;;1.37355;0.75842;0.07018;LARANJA;408;;1
22;CH;82270;C;8;0;;3.08191;1.06824;0.08004;ROSA;438;;0
22;CH;82449;D;10;0;;1.15761;1.72114;0.0512;BRANCA;397;;0
22;CH;87075;D;15;0;;1.99744;0.77693;0.17426;VERDE;412;;1
22;CH;95841;C;26;0;;2.59778;0.65686;0.16406;AMARELA;436;;0
22;CN;17768;D;25;0;;1.14566;2.29749;0.31523;VERDE;411;;1
22;CN;24326;D;18;0;;4.29542;1.91327;0.22731;AMARELA;431;;0
22;CN;26499;E;3;0;;2.39733;1.61597;0.18759;CINZA;432;;0
22;CN;26843;E;4;0;;1.04515;2.77185;0.14751;AMARELA;392;;0
22;CN;26843;E;4;0;;1.04515;2.77185;0.14751;LARANJA;407;;1
22;CN;29492;C;25;0;;2.33592;1.59496;0.15895;ROSA;434;;0
22;CN;60062;B;21;0;;1.78156;2.48622;0.34272;AZUL;433;;0
22;CN;78598;C;1;0;;4.32516;1.62067;0.21273;AZUL;391;;0
22;CN;88873;B;26;0;;1.76039;2.1206;0.13709;CINZA;393;;0
22;CN;88958;D;13;0;;3.45481;0.81755;0.26187;ROSA;394;;0
22;LC;18642;D;30;0;;2.08588;0.48827;0.20928;AZUL;399;;0
22;LC;18642;D;30;0;;2.08588;0.48827;0.20928;LARANJA;409;;1
22;LC;24160;D;17;0;;1.32693;0.27608;0.22287;VERDE;413;;1
22;LC;27613;E;30;0;;1.83474;0.22958;0.20883;AMARELA;440;;0
22;LC;41382;B;21;0;;1.33618;0.45494;0.22453;ROSA;442;;0
22;LC;48314;A;28;0;;2.60576;-0.0301;0.2009;AMARELA;400;;0
22;LC;60045;A;23;0;;1.4758;0.71202;0.2156;BRANCA;441;;0
22;LC;60398;E;13;0;;2.16117;0.29772;0.18169;AZUL;439;;0
22;LC;61636;D;22;0;;2.10962;0.66029;0.15184;ROSA;401;;0
22;LC;90150;D;10;0;;0.69642;0.37615;0.01312;BRANCA;402;;0
22;MT;15972;D;21;0;;1.2606;2.09394;0.14228;ROSA;446;;0
22;MT;16539;D;8;0;;1.78755;0.20972;0.13567;AMARELA;404;;0
22;MT;16539;D;8;0;;1.78755;0.20972;0.13567;LARANJA;410;;1
22;MT;23221;A;17;0;;0.76484;2.71854;0.18563;CINZA;444;;0
22;MT;25338;C;21;0;;2.24462;0.43198;0.16165;AMARELA;443;;0
22;MT;43940;C;4;0;;2.27542;0.97568;0.19626;CINZA;406;;0
22;MT;60584;C;1;0;;6.20439;2.65817;0.20972;AZUL;403;;0
22;MT;60724;E;3;0;;1.73135;1.81579;0.18263;ROSA;405;;0
22;MT;63881;E;19;0;;1.96754;1.96967;0.16563;AZUL;445;;0
22;MT;66534;E;1;0;;3.33;1.65862;0.10364;VERDE;414;;1
23;CH;6990;E;17;0;;2.11976;2.68484;0.25867;VERDE;412;;1
23;CH;7962;A;2;0;;0.72218;0.54027;0.23758;BRANCA;397;;0
23;CH;38765;C;15;0;;0.99919;1.02893;0.23291;AZUL;435;;0
23;CH;40827;B;18;0;;2.872;0.87565;0.15092;AMARELA;436;;0
23;CH;47840;C;23;0;;2.04385;1.11658;0.20855;AMARELA;396;;0
23;CH;79005;C;26;0;;3.00182;1.83487;0.10355;ROSA;398;;0
23;CH;81726;B;30;0;;3.95893;1.08055;0.14882;BRANCA;437;;0
23;CH;82519;B;29;0;;2.86771;1.13694;0.20452;ROSA;438;;0
23;CH;84128;A;29;0;;0.78;1.803;0.142;AZUL;395;;0
23;CH;84128;A;29;0;;0.78;1.803;0.142;LARANJA;408;;1
23;CN;16685;C;20;0;;3.91118;1.83234;0.19743;VERDE;411;;1
23;CN;17576;C;17;0;;3.69266;-0.06027;0.18931;CINZA;432;;0
23;CN;25979;E;26;0;;3.50012;1.78389;0.05619;AMARELA;431;;0
23;CN;26210;D;23;0;;4.85658;1.65699;0.12148;ROSA;434;;0
23;CN;33127;D;13;0;;3.76221;1.51174;0.05901;AZUL;433;;0
23;CN;49555;A;12;0;;1.35058;0.85071;0.01215;CINZA;393;;0
23;CN;60582;E;25;0;;1.45789;2.60783;0.11336;AZUL;391;;0
23;CN;78598;C;1;0;;4.32516;1.62067;0.21273;AMARELA;392;;0
23;CN;78598;C;1;0;;4.32516;1.62067;0.21273;LARANJA;407;;1
23;CN;84223;A;10;0;;3.62376;2.04059;0.13436;ROSA;394;;0
23;LC;30469;A;20;0;;1.8824;1.22143;0.09514;AMARELA;400;;0
23;LC;41382;B;21;0;;1.33618;0.45494;0.22453;AMARELA;440;;0
23;LC;42793;B;20;0;;3.00561;0.56021;0.20781;AZUL;439;;0
23;LC;68416;B;26;0;;3.16493;-0.22125;0.10679;BRANCA;402;;0
23;LC;83544;B;13;0;;2.36435;0.06585;0.21237;VERDE;413;;1
23;LC;85411;A;16;0;;1.96111;1.137;0.10859;AZUL;399;;0
23;LC;85411;A;16;0;;1.96111;1.137;0.10859;LARANJA;409;;1
23;LC;86768;E;19;0;;2.1562;-0.11227;0.02547;ROSA;401;;0
23;LC;88859;A;12;0;;1.94819;0.20683;0.19527;ROSA;442;;0
23;LC;97266;C;3;0;;3.18486;-0.3964;0.16683;BRANCA;441;;0
23;MT;16883;E;3;0;;0.89154;1.16465;0.25916;CINZA;444;;0
23;MT;17289;A;1;0;;1.57905;0.96715;0.19775;AMARELA;443;;0
23;MT;27493;B;16;0;;3.21079;2.77172;0.21678;CINZA;406;;0
23;MT;27497;D;5;0;;2.51898;1.53058;0.16546;ROSA;446;;0
23;MT;29086;C;11;0;;1.9221;1.80836;0.15255;AZUL;403;;0
23;MT;37146;B;1;0;;1.88479;1.67734;0.14218;VERDE;414;;1
23;MT;37775;A;3;0;;2.24077;1.33784;0.13824;LARANJA;410;;1
23;MT;40235;A;6;0;;0.74136;0.13558;0.20302;AMARELA;404;;0
23;MT;40717;D;21;0;;1.92882;2.59593;0.26714;ROSA;405;;0
23;MT;48531;E;1;0;;2.32355;0.24828;0.19495;AZUL;445;;0
24;CH;6990;E;17;0;;2.11976;2.68484;0.25867;AZUL;395;;0
24;CH;6990;E;17;0;;2.11976;2.68484;0.25867;LARANJA;408;;1
24;CH;18647;C;30;0;;2.15799;0.8782;0.17855;AMARELA;396;;0
24;CH;24935;E;13;0;;2.30323;1.65187;0.15989;BRANCA;397;;0
24;CH;63479;C;1;0;;1.41128;-0.18516;0.17736;AZUL;435;;0
24;CH;66987;C;30;0;;1.6807;-0.22728;0.18248;BRANCA;437;;0
24;CH;76970;A;14;0;;3.29925;0.72321;0.13557;ROSA;398;;0
24;CH;77799;C;29;0;;4.07841;0.72381;0.20354;ROSA;438;;0
24;CH;84523;E;10;0;;3.9431;0.0624;0.18224;AMARELA;436;;0
24;CH;90151;C;15;0;;2.30725;0.90015;0.17207;VERDE;412;;1
24;CN;9234;C;28;0;;2.57737;1.44443;0.12367;VERDE;411;;1
24;CN;11590;B;24;0;;2.56093;1.66137;0.12886;AZUL;391;;0
24;CN;30022;D;25;0;;2.35927;2.68155;0.19738;AMARELA;392;;0
24;CN;30022;D;25;0;;2.35927;2.68155;0.19738;LARANJA;407;;1
24;CN;30038;E;29;0;;2.97316;0.61863;0.10857;ROSA;434;;0
24;CN;48559;B;8;0;;1.41479;0.74617;0.22155;CINZA;432;;0
24;CN;60227;D;10;0;;1.8599;2.25758;0.27091;AZUL;433;;0
24;CN;64059;D;5;0;;3.73264;1.18769;0.12778;CINZA;393;;0
24;CN;68394;A;8;0;;3.11856;1.34402;0.12344;ROSA;394;;0
24;CN;82202;C;4;0;;2.70418;1.11146;0.14919;AMARELA;431;;0
24;LC;37708;A;23;0;;2.01323;0.71393;0.21864;ROSA;442;;0
24;LC;55771;B;2;0;;1.24399;-0.10378;0.02618;BRANCA;402;;0
24;LC;78964;E;16;0;;2.27296;0.33053;0.14706;BRANCA;441;;0
24;LC;82891;D;15;0;;2.01242;0.70413;0.0707;ROSA;401;;0
24;LC;84042;E;9;0;;2.68914;0.1005;0.04255;AZUL;399;;0
24;LC;84042;E;9;0;;2.68914;0.1005;0.04255;LARANJA;409;;1
24;LC;84380;B;15;0;;1.56281;1.55459;0.11684;AMARELA;400;;0
24;LC;87254;A;9;0;;2.97018;0.11875;0.19488;AZUL;439;;0
24;LC;88372;B;12;0;;3.38628;1.30255;0.08072;VERDE;413;;1
24;LC;88859;A;12;0;;1.94819;0.20683;0.19527;AMARELA;440;;0
24;MT;23384;A;11;0;;2.73592;2.55633;0.10295;CINZA;444;;0
24;MT;28085;B;7;0;;2.37328;2.04033;0.14653;ROSA;446;;0
24;MT;29915;D;15;0;;2.2319;2.33706;0.10368;CINZA;406;;0
24;MT;31029;C;4;0;;2.69328;3.31034;0.04631;AZUL;445;;0
24;MT;40350;A;4;0;;2.06877;1.66469;0.17583;VERDE;414;;1
24;MT;41047;B;29;0;;2.06629;3.8013;0.12848;AMARELA;404;;0
24;MT;41047;B;29;0;;2.06629;3.8013;0.12848;LARANJA;410;;1
24;MT;42244;C;22;0;;1.85035;2.98633;0.21663;AMARELA;443;;0
24;MT;81410;D;4;0;;2.14608;2.90712;0.05065;AZUL;403;;0
24;MT;85691;D;9;0;;1.7001;1.27713;0.14108;ROSA;405;;0
25;CH;15434;A;7;0;;3.18608;1.41745;0.2632;AZUL;435;;0
25;CH;26740;A;16;0;;1.64622;0.80634;0.21704;ROSA;438;;0
25;CH;27214;B;25;0;;2.18689;0.39573;0.19169;BRANCA;397;;0
25;CH;43294;B;16;0;;1.36131;0.48866;0.01882;AZUL;395;;0
25;CH;43294;B;16;0;;1.36131;0.48866;0.01882;LARANJA;408;;1
25;CH;66754;D;21;0;;2.809;-0.0156;0.15158;BRANCA;437;;0
25;CH;79005;C;26;0;;3.00182;1.83487;0.10355;AMARELA;396;;0
25;CH;79027;E;27;0;;3.05195;1.30961;0.19394;ROSA;398;;0
25;CH;86755;A;21;0;;1.99823;0.51565;0.20204;AMARELA;436;;0
25;CH;86926;C;16;0;;2.07669;0.78914;0.24231;VERDE;412;;1
25;CN;11258;D;24;0;;2.08104;2.17988;0.20559;VERDE;411;;1
25;CN;18349;E;20;0;;1.57613;2.91532;0.05134;ROSA;394;;0
25;CN;23921;A;7;0;;1.96096;0.49314;0.02466;AZUL;391;;0
25;CN;26843;E;4;0;;1.04515;2.77185;0.14751;CINZA;393;;0
25;CN;29629;A;9;0;;3.66489;0.24744;0.19369;ROSA;434;;0
25;CN;32923;D;18;0;;3.65204;1.66277;0.25335;AMARELA;431;;0
25;CN;39732;C;2;0;;1.47863;1.35517;0.16659;CINZA;432;;0
25;CN;41025;D;16;0;;4.43094;1.16488;0.23983;AZUL;433;;0
25;CN;42557;C;28;0;;3.63826;2.25847;0.23489;AMARELA;392;;0
25;CN;42557;C;28;0;;3.63826;2.25847;0.23489;LARANJA;407;;1
25;LC;27854;B;24;0;;3.66771;0.82179;0.15245;AZUL;439;;0
25;LC;29181;B;19;0;;3.63616;1.38377;0.12723;BRANCA;402;;0
25;LC;29586;B;20;0;;3.0576;1.26179;0.08981;AZUL;399;;0
25;LC;29586;B;20;0;;3.0576;1.26179;0.08981;LARANJA;409;;1
25;LC;29586;B;20;0;;3.0576;1.26179;0.08981;ROSA;401;;0
25;LC;37708;A;23;0;;2.01323;0.71393;0.21864;AMARELA;440;;0
25;LC;54363;D;13;0;;2.35801;0.59482;0.12614;BRANCA;441;;0
25;LC;77759;E;1;0;;3.12296;1.51979;0.13822;AMARELA;400;;0
25;LC;85055;A;28;0;;1.57163;0.41845;0.26321;VERDE;413;;1
25;LC;87254;A;9;0;;2.97018;0.11875;0.19488;ROSA;442;;0
25;MT;16539;D;8;0;;1.78755;0.20972;0.13567;CINZA;406;;0
25;MT;17291;B;3;0;;1.50418;1.51711;0.14864;AMARELA;443;;0
25;MT;29448;D;14;0;;1.80768;0.64222;0.16343;AZUL;445;;0
25;MT;30340;B;24;0;;2.07064;1.69086;0.10861;ROSA;446;;0
25;MT;41929;B;16;0;;1.81164;1.32947;0.16296;CINZA;444;;0
25;MT;60584;C;1;0;;6.20439;2.65817;0.20972;ROSA;405;;0
25;MT;60724;E;3;0;;1.73135;1.81579;0.18263;AZUL;403;;0
25;MT;78872;E;15;0;;2.36448;1.77081;0.21435;VERDE;414;;1
25;MT;89162;E;22;0;;0.94629;2.51063;0.16509;AMARELA;404;;0
25;MT;89162;E;22;0;;0.94629;2.51063;0.16509;LARANJA;410;;1
26;CH;11098;D;19;0;;2.56549;1.18141;0.27398;AMARELA;436;;0
26;CH;19410;B;2;0;;2.61739;0.27769;0.17128;ROSA;438;;0
26;CH;24918;C;1;0;;1.30844;2.80277;0.05925;ROSA;398;;0
26;CH;35526;A;25;0;;1.98889;0.35229;0.24414;AZUL;435;;0
26;CH;47840;C;23;0;;2.04385;1.11658;0.20855;BRANCA;397;;0
26;CH;68289;C;17;0;;0.78374;1.46576;0.24601;BRANCA;437;;0
26;CH;75940;D;12;0;;1.37355;0.75842;0.07018;AMARELA;396;;0
26;CH;76970;A;14;0;;3.29925;0.72321;0.13557;AZUL;395;;0
26;CH;76970;A;14;0;;3.29925;0.72321;0.13557;LARANJA;408;;1
26;CH;97090;C;17;0;;3.04788;0.64287;0.26061;VERDE;412;;1
26;CN;26499;E;3;0;;2.39733;1.61597;0.18759;ROSA;434;;0
26;CN;29460;D;7;0;;4.15611;1.606;0.17345;ROSA;394;;0
26;CN;30219;C;21;0;;3.8908;1.77543;0.0714;VERDE;411;;1
26;CN;48559;B;8;0;;1.41479;0.74617;0.22155;AMARELA;431;;0
26;CN;59984;B;2;0;;2.74706;0.58752;0.17362;CINZA;432;;0
26;CN;60918;C;14;0;;3.33047;1.12954;0.20831;AZUL;433;;0
26;CN;66897;A;15;0;;3.34472;1.92451;0.17733;AZUL;391;;0
26;CN;78598;C;1;0;;4.32516;1.62067;0.21273;CINZA;393;;0
26;CN;88873;B;26;0;;1.76039;2.1206;0.13709;AMARELA;392;;0
26;CN;88873;B;26;0;;1.76039;2.1206;0.13709;LARANJA;407;;1
